country,points,price,variety
Austria,91,21.0,Pinot Noir
US,91,17.0,Chardonnay
US,91,24.0,Pinot Gris
US,91,65.0,Pinot Noir
US,91,60.0,Zinfandel
Italy,91,17.0,Turbiana
Austria,91,20.0,Grüner Veltliner
Austria,91,20.0,Grüner Veltliner
US,91,40.0,Zinfandel
US,91,45.0,Chardonnay
US,91,38.0,Tempranillo
Austria,91,28.0,St. Laurent
Austria,91,20.0,Grüner Veltliner
US,91,34.0,Syrah
Italy,89,120.0,Sangiovese
Italy,89,28.0,Sangiovese
France,89,43.0,Chardonnay
Italy,89,90.0,Sangiovese
US,89,30.0,Cabernet Franc
US,89,40.0,Pinot Noir
US,89,12.0,Riesling
France,89,40.0,Chardonnay
US,89,14.0,Syrah
US,89,29.0,Sparkling Blend
Spain,89,28.0,Tempranillo
US,89,18.0,Viognier
US,89,55.0,Malbec
Spain,89,25.0,Tempranillo
Hungary,89,19.0,Rosé
Spain,89,24.0,Mencía
US,89,21.0,Sémillon
US,89,12.0,Malbec
US,89,34.0,Zinfandel
US,89,24.0,Viognier
Spain,89,21.0,Mencía
US,89,45.0,Cabernet Sauvignon
Italy,89,40.0,Sangiovese
US,89,22.0,Riesling
Lebanon,89,13.0,Red Blend
Canada,89,40.0,Pinot Noir
US,89,25.0,Bordeaux-style Red Blend
Turkey,89,20.0,Red Blend
US,89,48.0,Cabernet Franc
Portugal,90,15.0,Portuguese Red
US,90,60.0,Syrah
Italy,90,17.0,Lambrusco di Sorbara
US,90,25.0,Cabernet Sauvignon
US,90,15.0,Lemberger
US,90,53.0,Cabernet Sauvignon
US,90,19.0,Red Blend
US,90,55.0,Syrah
US,90,75.0,Cabernet Sauvignon
Chile,90,49.0,Red Blend
US,90,48.0,Zinfandel
US,90,15.0,Cabernet Sauvignon
US,90,24.0,Cabernet Sauvignon
US,90,16.0,Rhône-style White Blend
US,90,28.0,Cabernet Sauvignon
US,90,50.0,Cabernet Sauvignon
France,90,18.0,Gewürztraminer
US,90,100.0,Cabernet Sauvignon
France,90,17.0,Riesling
Slovenia,90,46.0,Bordeaux-style Red Blend
Italy,90,51.0,Nebbiolo
Italy,90,20.0,Nebbiolo
Italy,90,68.0,Nebbiolo
France,90,15.0,Bordeaux-style Red Blend
US,90,25.0,Chardonnay
Italy,90,41.0,Nebbiolo
Italy,90,60.0,Nebbiolo
Slovenia,90,23.0,Teran
Germany,89,10.0,Riesling
US,89,45.0,Chardonnay
Germany,89,16.0,Riesling
Germany,89,31.0,Riesling
Italy,89,35.0,Red Blend
Italy,89,32.0,Red Blend
Italy,89,19.0,Pinot Bianco
Italy,89,10.0,White Blend
US,89,30.0,Pinot Noir
US,89,37.0,Grenache
Italy,89,48.0,Turbiana
Italy,89,20.0,Sauvignon
France,89,55.0,Bordeaux-style Red Blend
France,89,35.0,Bordeaux-style Red Blend
US,89,45.0,Pinot Noir
Germany,89,17.0,Riesling
US,89,20.0,Sparkling Blend
Italy,89,18.0,Sauvignon
France,89,60.0,Champagne Blend
US,89,25.0,Pinot Blanc
Italy,89,15.0,Pinot Grigio
Italy,89,15.0,Garganega
Italy,89,19.0,Turbiana
Germany,89,39.0,Riesling
Germany,89,10.0,Riesling
US,89,45.0,Pinot Noir
Italy,89,29.0,Gewürztraminer
US,89,45.0,Pinot Noir
Italy,89,17.0,Pinot Grigio
Germany,89,16.0,Riesling
Israel,89,25.0,Cabernet Sauvignon-Merlot
Italy,89,65.0,Nebbiolo
Portugal,89,15.0,Portuguese Red
Israel,89,25.0,Cabernet Sauvignon
Italy,89,45.0,Nebbiolo
Spain,89,25.0,Hondarrabi Zuri
Spain,89,16.0,Garnacha
Israel,89,12.0,Cabernet Sauvignon
US,89,40.0,Red Blend
Italy,89,79.0,Nebbiolo
Italy,89,119.0,Nebbiolo
Italy,89,115.0,Nebbiolo
France,89,46.0,Chardonnay
US,89,14.0,Pinot Noir
Spain,89,22.0,Mencía
Italy,89,30.0,Nebbiolo
Germany,89,20.0,Riesling
Italy,89,45.0,Nebbiolo
Italy,89,50.0,Nebbiolo
Italy,89,55.0,Nebbiolo
Spain,89,24.0,Godello
Spain,89,30.0,Garnacha
Italy,89,88.0,Nebbiolo
Italy,89,50.0,Nebbiolo
Italy,89,15.0,Dolcetto
Germany,89,20.0,Riesling
Italy,89,115.0,Nebbiolo
France,89,55.0,Pinot Noir
France,89,117.0,Chardonnay
France,89,30.0,Pinot Noir
France,89,70.0,Pinot Noir
Spain,89,20.0,Tempranillo
Chile,89,25.0,Red Blend
US,89,25.0,Chardonnay
France,89,90.0,Chardonnay
US,89,28.0,Sauvignon Blanc
US,89,39.0,Cinsault
US,89,25.0,Chardonnay
US,89,26.0,Cabernet Sauvignon
Australia,89,16.0,Shiraz
Italy,89,21.0,Carricante
US,89,60.0,Cabernet Sauvignon
US,89,42.0,Rhône-style Red Blend
Greece,89,20.0,Assyrtico
US,89,35.0,Teroldego
US,89,22.0,Pinot Blanc
France,89,13.0,Rosé
Italy,89,45.0,Fiano
US,89,28.0,Chardonnay
US,89,39.0,Cabernet Franc
US,89,42.0,Cabernet Sauvignon
US,89,36.0,Chardonnay
Chile,89,235.0,Carmenère
Chile,89,95.0,Chardonnay
US,89,14.0,Rosé
US,87,24.0,Viognier
Spain,87,8.0,Tempranillo
US,87,35.0,Pinot Noir
US,87,20.0,Chardonnay
France,87,30.0,Pinot Noir
Argentina,87,17.0,Cabernet Sauvignon
Italy,87,60.0,Nebbiolo
US,87,35.0,Cabernet Franc
Argentina,87,14.0,Malbec
Portugal,87,8.0,Portuguese Red
France,87,19.0,Bordeaux-style Red Blend
France,87,17.0,Bordeaux-style White Blend
France,87,17.0,Bordeaux-style Red Blend
France,87,20.0,Bordeaux-style Red Blend
Argentina,87,19.0,Cabernet Sauvignon
US,87,20.0,Rosé
US,87,24.0,Sauvignon Blanc
Spain,87,10.0,Tempranillo
US,87,25.0,Riesling
Spain,87,15.0,Tempranillo Blend
Serbia,87,22.0,Tamjanika
Romania,87,7.0,Merlot
Spain,87,13.0,Rosé
France,87,22.0,Sauvignon Blanc
US,87,25.0,Petite Sirah
US,87,21.0,Pinot Noir
France,94,50.0,Bordeaux-style White Blend
France,94,44.0,Gewürztraminer
France,94,37.0,Pinot Gris
US,94,50.0,Pinot Noir
US,94,50.0,Pinot Noir
Italy,94,23.0,Red Blend
US,94,52.0,Pinot Noir
US,94,75.0,Pinot Noir
France,94,45.0,Riesling
US,94,65.0,Pinot Noir
US,94,50.0,Red Blend
US,94,63.0,Pinot Noir
France,94,150.0,Bordeaux-style Red Blend
US,94,68.0,Chardonnay
US,94,66.0,Pinot Noir
US,94,40.0,Pinot Noir
US,94,48.0,Chardonnay
France,94,50.0,Bordeaux-style White Blend
France,94,130.0,Bordeaux-style Red Blend
France,94,53.0,Riesling
France,94,33.0,Riesling
US,94,90.0,Pinot Noir
France,94,35.0,Bordeaux-style Red Blend
France,94,91.0,Bordeaux-style Red Blend
Australia,94,90.0,Grenache
France,94,48.0,Gewürztraminer
France,94,55.0,Pinot Noir
France,94,54.0,Riesling
France,89,28.0,Pinot Noir
France,89,11.0,Rosé
Italy,89,28.0,Sangiovese
US,89,45.0,Cabernet Sauvignon
Italy,89,40.0,Sangiovese
US,89,22.0,Riesling
Lebanon,89,13.0,Red Blend
Canada,89,40.0,Pinot Noir
US,89,25.0,Bordeaux-style Red Blend
Turkey,89,20.0,Red Blend
Italy,89,25.0,Sangiovese
Italy,89,26.0,Red Blend
US,89,48.0,Cabernet Franc
US,89,20.0,Riesling
Turkey,89,21.0,Boğazkere
Turkey,89,23.0,Red Blend
Hungary,89,28.0,Kadarka
US,89,21.0,Sémillon
US,89,12.0,Malbec
US,89,34.0,Zinfandel
US,89,24.0,Viognier
Spain,89,21.0,Mencía
Spain,89,50.0,Tempranillo Blend
US,89,24.0,Syrah
US,89,26.0,Tempranillo
Turkey,89,25.0,Narince
US,89,38.0,Cabernet Sauvignon
US,86,60.0,Cabernet Sauvignon
France,86,10.0,Bordeaux-style Red Blend
US,86,25.0,Chardonnay
US,86,15.0,Cabernet Sauvignon
US,86,17.0,Chardonnay
US,86,18.0,Red Blend
US,86,17.0,Pinot Grigio
US,86,11.0,Red Blend
US,86,59.0,Cabernet Sauvignon
US,86,30.0,Red Blend
US,85,30.0,Malbec
US,85,11.0,Cabernet Sauvignon
France,85,30.0,Bordeaux-style Red Blend
France,85,30.0,Bordeaux-style Red Blend
France,85,17.0,Bordeaux-style Red Blend
France,85,20.0,Bordeaux-style Red Blend
US,85,32.0,Chardonnay
US,85,20.0,Riesling
France,85,7.0,Bordeaux-style Red Blend
US,85,28.0,Pinot Gris
US,85,18.0,White Blend
US,85,28.0,Chardonnay
US,85,30.0,Cabernet Sauvignon-Syrah
US,85,22.0,Red Blend
US,85,20.0,Viognier
France,85,12.0,Bordeaux-style Red Blend
US,85,16.0,Red Blend
US,85,36.0,Malbec
Italy,85,40.0,Sangiovese
France,87,11.0,Gros and Petit Manseng
Spain,87,20.0,Albariño
Portugal,87,8.0,Portuguese Red
Portugal,87,15.0,Syrah
US,87,16.0,Pinot Noir
US,87,42.0,Pinot Noir
US,87,30.0,Malbec
US,87,15.0,Pinot Gris
Chile,87,14.0,Syrah
Portugal,87,13.0,Portuguese Red
Portugal,87,17.0,Portuguese Red
Chile,87,20.0,Sauvignon Blanc
US,87,23.0,Riesling
US,87,17.0,Cabernet Sauvignon
US,87,35.0,Syrah
US,87,32.0,Cabernet Sauvignon
France,87,16.0,Malbec-Merlot
France,87,15.0,Bordeaux-style White Blend
Portugal,87,12.0,Arinto
Portugal,87,15.0,Portuguese White
US,87,17.0,Chardonnay
US,87,35.0,Cabernet Sauvignon
US,87,10.0,Chardonnay
Chile,87,24.0,Pinot Noir
Italy,87,13.0,Frappato
Spain,87,14.0,Tempranillo
France,87,12.0,Rhône-style Red Blend
Greece,87,25.0,Red Blend
Spain,87,10.0,Tempranillo Blend
France,87,10.0,Tannat-Merlot
US,91,25.0,Rhône-style White Blend
Austria,91,18.0,White Blend
Spain,91,38.0,Trepat
France,91,27.0,Rosé
US,91,45.0,Bordeaux-style Red Blend
France,91,15.0,Tannat-Cabernet
France,91,43.0,Bordeaux-style Red Blend
France,91,20.0,Rosé
US,91,20.0,Zinfandel
Spain,91,38.0,Sparkling Blend
Argentina,91,30.0,Malbec
Spain,91,28.0,Tempranillo
Argentina,91,49.0,Malbec-Petit Verdot
US,91,50.0,Cabernet Sauvignon
US,91,35.0,Pinot Noir
France,91,24.0,Rosé
France,91,35.0,Rosé
France,91,40.0,Rosé
France,91,20.0,Rosé
France,91,19.0,Rosé
US,91,80.0,Cabernet Sauvignon
France,91,20.0,Gros Manseng
US,91,25.0,Rhône-style Red Blend
Austria,91,20.0,Grüner Veltliner
Austria,91,21.0,Zweigelt
US,91,50.0,Pinot Noir
US,91,23.0,Chardonnay
Austria,91,16.0,Zweigelt
Austria,91,24.0,Gelber Muskateller
Italy,89,28.0,Veltliner
Italy,89,19.0,Gewürztraminer
US,89,50.0,Pinot Noir
France,89,24.0,Gamay
US,89,21.0,Rosé
Italy,89,27.0,Gewürztraminer
Germany,89,29.0,Riesling
US,89,45.0,Pinot Noir
Italy,89,29.0,Gewürztraminer
US,89,45.0,Pinot Noir
Italy,89,17.0,Pinot Grigio
France,89,35.0,Malbec
France,89,19.0,Bordeaux-style Red Blend
France,89,20.0,Bordeaux-style Red Blend
US,89,44.0,Pinot Noir
France,89,26.0,Chardonnay
France,89,32.0,Pinot Noir
France,89,31.0,Chardonnay
Chile,89,28.0,Red Blend
Chile,89,22.0,Sauvignon Blanc
US,89,40.0,Chardonnay
US,89,32.0,Pinot Noir
US,89,55.0,Malbec
Italy,89,30.0,Turbiana
Italy,89,31.0,Turbiana
Italy,89,16.0,White Blend
France,89,70.0,Pinot Noir
US,89,25.0,Chardonnay
France,89,90.0,Chardonnay
Greece,89,20.0,Assyrtico
France,89,17.0,Pinot Blanc
Italy,89,20.0,Rosato
US,89,30.0,Barbera
US,89,27.0,Zinfandel
Germany,89,20.0,Riesling
US,89,27.0,Red Blend
US,89,40.0,G-S-M
Australia,89,13.0,Sparkling Blend
US,89,16.0,Barbera
Italy,89,34.0,Red Blend
Chile,89,24.0,Sauvignon Blanc
Moldova,89,15.0,Traminer
US,89,27.0,Alicante Bouschet
Italy,89,27.0,Greco
Chile,89,22.0,Riesling
Chile,89,17.0,Sauvignon Blanc
US,89,30.0,Cabernet Sauvignon
US,89,25.0,Barbera
Italy,89,25.0,Greco
Italy,89,60.0,Fiano
US,89,42.0,Shiraz
US,89,32.0,Chardonnay
US,89,59.0,Pinot Noir
Germany,89,20.0,Riesling
US,89,40.0,Cabernet Sauvignon
India,90,10.0,Chenin Blanc
US,90,30.0,Cabernet Sauvignon-Merlot
Italy,90,22.0,Nebbiolo
US,90,34.0,Chardonnay
France,90,22.0,Riesling
US,90,95.0,Bordeaux-style Red Blend
Italy,90,21.0,Lambrusco
US,90,85.0,Cabernet Sauvignon
France,90,45.0,Bordeaux-style Red Blend
France,90,22.0,Bordeaux-style Red Blend
US,90,56.0,Cabernet Sauvignon
Portugal,90,18.0,Portuguese Red
US,90,25.0,Syrah
US,90,19.0,Bordeaux-style Red Blend
France,90,26.0,Riesling
US,90,45.0,Cabernet Sauvignon
US,90,35.0,Syrah
France,90,65.0,Bordeaux-style Red Blend
France,90,40.0,Bordeaux-style Red Blend
US,90,32.0,Syrah
US,90,26.0,Cabernet Franc
US,90,90.0,Cabernet Sauvignon
US,90,37.0,Champagne Blend
US,90,25.0,Mourvèdre
US,90,25.0,Chardonnay
France,90,27.0,Pinot Gris
Canada,90,15.0,Riesling
Portugal,90,10.0,Portuguese Red
US,90,39.0,Chardonnay
Israel,89,40.0,Cabernet Sauvignon
Portugal,89,18.0,Portuguese White
Italy,89,60.0,Nebbiolo
Italy,89,46.0,Nebbiolo
US,89,18.0,Pinot Noir
US,89,25.0,Cabernet Sauvignon
US,89,45.0,Syrah
Germany,89,22.0,Riesling
Israel,89,45.0,Red Blend
US,89,35.0,Chardonnay
Argentina,89,20.0,Cabernet Sauvignon
Argentina,89,15.0,Malbec
Italy,89,80.0,Nebbiolo
Italy,89,65.0,Nebbiolo
US,89,36.0,Pinot Noir
Italy,89,59.0,Nebbiolo
US,89,27.0,Syrah
Germany,89,21.0,Riesling
Germany,89,13.0,Pinot Noir
Spain,89,25.0,Hondarrabi Zuri
US,89,45.0,Syrah
Spain,89,17.0,Tempranillo Blend
US,89,56.0,Bordeaux-style Red Blend
Italy,89,20.0,Barbera
US,89,40.0,Chardonnay
Spain,89,27.0,Red Blend
France,89,14.0,Melon
US,87,35.0,Sparkling Blend
France,87,17.0,Sauvignon Blanc
France,87,25.0,Pinot Noir
Argentina,87,23.0,Cabernet Sauvignon
US,87,20.0,Rosé
France,87,14.0,Melon
Italy,87,85.0,Nebbiolo
Italy,87,48.0,Nebbiolo
US,87,22.0,Merlot
US,87,22.0,Pinot Gris
US,87,24.0,Sauvignon Blanc
Italy,87,60.0,Nebbiolo
Italy,87,69.0,Nebbiolo
US,87,35.0,Pinot Noir
Italy,87,65.0,Nebbiolo
US,87,16.0,Chardonnay
US,87,15.0,Sauvignon Blanc
US,87,18.0,Verdelho
Italy,87,44.0,Nebbiolo
Italy,87,15.0,Arneis
US,87,18.0,Zinfandel
US,87,40.0,Petite Sirah
Spain,86,15.0,Tempranillo
Spain,86,10.0,Tempranillo
US,86,30.0,Merlot
France,86,20.0,Sauvignon Blanc
Argentina,86,12.0,Torrontés
US,94,105.0,Pinot Noir
US,94,60.0,Pinot Noir
France,94,45.0,Riesling
France,94,22.0,Riesling
Australia,94,65.0,Red Blend
Australia,94,55.0,Cabernet Sauvignon-Shiraz
France,94,45.0,Bordeaux-style Red Blend
France,94,72.0,Gewürztraminer
France,94,64.0,Gewürztraminer
US,94,50.0,Red Blend
US,94,50.0,Pinot Noir
US,94,50.0,Pinot Noir
US,94,63.0,Pinot Noir
Italy,94,80.0,Sangiovese
US,94,54.0,Pinot Noir
US,94,45.0,Pinot Noir
France,94,34.0,Alsace white blend
Italy,94,65.0,Sangiovese
France,94,120.0,Bordeaux-style Red Blend
US,94,65.0,Pinot Noir
US,94,68.0,Pinot Noir
US,94,60.0,Pinot Noir
US,94,36.0,Chardonnay
US,94,98.0,Pinot Noir
US,94,90.0,Pinot Noir
US,94,72.0,Chardonnay
US,94,155.0,Cabernet Sauvignon
Spain,94,50.0,Red Blend
Australia,94,50.0,Shiraz
US,93,60.0,Pinot Noir
Italy,89,25.0,Red Blend
Italy,89,60.0,Red Blend
Spain,89,55.0,White Blend
US,89,29.0,Tempranillo
France,88,19.0,Roussanne
Spain,88,27.0,Tempranillo Blend
Italy,88,15.0,Red Blend
Italy,88,36.0,Sangiovese
Italy,88,25.0,Sangiovese
Italy,88,25.0,Red Blend
US,88,20.0,Pinot Noir
US,88,22.0,Pinot Noir
US,88,11.0,Chardonnay
Spain,88,23.0,Tempranillo
US,88,32.0,Syrah
France,88,40.0,Sauvignon Blanc
US,88,20.0,Rosé
France,88,19.0,Sauvignon Blanc
France,88,37.0,Chardonnay
France,88,24.0,Sauvignon Blanc
France,88,26.0,Sauvignon Blanc
France,88,19.0,Sauvignon Blanc
France,88,25.0,Chardonnay
US,88,15.0,Riesling
France,88,26.0,Sauvignon Blanc
US,88,28.0,Chardonnay
France,88,18.0,Sauvignon Blanc
France,88,22.0,Sauvignon Blanc
France,88,25.0,Sauvignon Blanc
US,91,25.0,Rhône-style Red Blend
Austria,91,20.0,Grüner Veltliner
Austria,91,21.0,Zweigelt
US,91,50.0,Pinot Noir
US,91,23.0,Chardonnay
Austria,91,16.0,Zweigelt
Austria,91,24.0,Gelber Muskateller
Italy,91,25.0,Turbiana
US,91,65.0,Bordeaux-style Red Blend
US,91,22.0,Rosé
US,91,33.0,Syrah
Austria,91,23.0,Grüner Veltliner
Austria,91,23.0,Riesling
Italy,91,28.0,Fiano
US,91,70.0,Pinot Noir
Austria,91,14.0,St. Laurent
US,91,150.0,Cabernet Sauvignon
US,91,65.0,Petit Verdot
New Zealand,91,20.0,Sauvignon Blanc
Argentina,91,45.0,Malbec
Spain,91,46.0,Sparkling Blend
France,91,24.0,Rosé
France,91,20.0,Rosé
US,91,48.0,Pinot Noir
US,91,43.0,Syrah
US,91,52.0,Pinot Noir
US,91,60.0,Bordeaux-style Red Blend
US,91,28.0,Pinot Noir
Austria,91,23.0,Grüner Veltliner
US,85,22.0,Pinot Gris
US,85,25.0,Tocai Friulano
Spain,85,20.0,Verdejo
Spain,85,18.0,Red Blend
Argentina,85,15.0,Syrah
Spain,85,16.0,Tempranillo Blend
Italy,85,120.0,Sangiovese
US,85,35.0,Syrah
US,85,20.0,Cabernet Sauvignon
US,85,17.0,Syrah
US,85,22.0,Pinot Noir
US,85,28.0,Merlot
US,85,15.0,Cabernet Sauvignon
US,85,8.0,Syrah
US,85,12.0,Merlot
Argentina,85,14.0,Pinot Grigio
Spain,85,17.0,Monastrell
US,85,16.0,Chardonnay
US,85,30.0,White Blend
France,85,30.0,Bordeaux-style Red Blend
Argentina,85,22.0,Malbec-Cabernet Sauvignon
US,85,43.0,Pinot Noir
France,85,15.0,Bordeaux-style Red Blend
US,85,45.0,Petit Verdot
US,85,22.0,Gewürztraminer
US,85,25.0,Merlot
France,85,12.0,Bordeaux-style Red Blend
Argentina,85,13.0,Cabernet Sauvignon
US,85,20.0,Cabernet Sauvignon
France,85,25.0,Bordeaux-style Red Blend
US,87,18.0,Pinot Gris
France,87,16.0,Red Blend
Spain,87,12.0,Verdejo
US,87,50.0,Red Blend
US,87,30.0,Pinot Noir
US,87,18.0,Chardonnay
US,87,20.0,Rosé
Italy,87,17.0,Red Blend
France,87,16.0,Fer Servadou
France,87,13.0,Chenin Blanc-Chardonnay
US,87,24.0,Pinot Noir
Italy,87,30.0,Red Blend
US,87,48.0,Red Blend
Italy,87,70.0,Syrah
US,87,32.0,Pinot Noir
US,87,11.0,Chardonnay
Italy,87,25.0,Red Blend
Italy,87,28.0,Red Blend
Italy,87,40.0,Red Blend
Italy,87,15.0,Sangiovese
US,87,22.0,Red Blend
Spain,87,12.0,Rosado
US,87,30.0,Chardonnay
US,87,17.0,Pinot Noir
Chile,87,10.0,Sauvignon Blanc
Chile,87,25.0,Cabernet Sauvignon
Germany,87,26.0,Muskateller
France,87,13.0,Rhône-style Red Blend
France,87,16.0,Rhône-style White Blend
Germany,87,17.0,Riesling
US,89,30.0,Zinfandel
US,89,24.0,Viognier
US,89,36.0,Viognier
US,89,40.0,Cabernet Sauvignon
France,89,32.0,Champagne Blend
US,89,45.0,Pinot Noir
Israel,89,28.0,Bordeaux-style Red Blend
Israel,89,40.0,Bordeaux-style Red Blend
Argentina,89,100.0,Malbec
US,89,36.0,Pinot Noir
Italy,89,59.0,Nebbiolo
US,89,27.0,Syrah
Germany,89,21.0,Riesling
Germany,89,13.0,Pinot Noir
Spain,89,25.0,Hondarrabi Zuri
US,89,45.0,Syrah
Spain,89,17.0,Tempranillo Blend
US,89,56.0,Bordeaux-style Red Blend
Italy,89,20.0,Barbera
US,89,40.0,Chardonnay
Spain,89,27.0,Red Blend
France,89,20.0,Chenin Blanc
Italy,89,30.0,Barbera
US,89,50.0,Cabernet Sauvignon
Italy,89,50.0,Nebbiolo
Germany,89,28.0,Riesling
US,89,45.0,Sangiovese
US,89,35.0,Grenache
Germany,89,29.0,Riesling
Germany,89,68.0,Riesling
US,89,35.0,Pinot Noir
Italy,89,25.0,Pinot Bianco
Italy,89,19.0,Turbiana
Italy,89,18.0,Turbiana
Germany,89,40.0,Riesling
US,89,16.0,Pinot Gris
France,89,82.0,Champagne Blend
US,89,45.0,Pinot Noir
US,89,44.0,Pinot Noir
France,89,62.0,Pinot Noir
Italy,89,21.0,Riesling
US,89,24.0,Cinsault
US,89,58.0,Pinot Noir
Portugal,89,12.0,Portuguese Red
US,89,30.0,Syrah
Italy,89,15.0,Pinot Grigio
Italy,89,22.0,Pinot Grigio
Italy,89,70.0,Red Blend
Chile,89,40.0,Petit Verdot
Germany,89,110.0,Spätburgunder
Germany,89,13.0,Riesling
Germany,89,11.0,Riesling
France,89,100.0,Pinot Noir
France,89,31.0,Pinot Noir
US,89,38.0,Pinot Noir
US,89,38.0,Chardonnay
Italy,89,36.0,Carricante
France,89,26.0,Pinot Blanc
France,89,27.0,Pinot Blanc
Italy,89,28.0,Carricante
US,89,47.0,Chardonnay
US,89,80.0,Pinot Noir
France,89,36.0,Chardonnay
US,89,54.0,Rhône-style Red Blend
US,89,60.0,Cabernet Franc
US,89,35.0,Pinot Noir
Italy,89,10.0,Grillo
France,89,36.0,Chardonnay
France,89,16.0,Pinot Blanc
Germany,89,22.0,Riesling
US,89,30.0,Red Blend
US,89,55.0,Pinot Noir
Italy,89,25.0,Nerello Cappuccio
France,89,14.0,Pinot Blanc
Italy,89,16.0,Falanghina
Italy,89,17.0,Fiano
US,89,38.0,Zinfandel
US,89,20.0,Tempranillo
US,89,16.0,Sauvignon Blanc
Spain,89,23.0,Tempranillo
US,89,14.0,Cabernet Sauvignon
US,90,35.0,Chardonnay
France,90,32.0,Riesling
Chile,90,25.0,Pinot Noir
US,90,30.0,Chardonnay
US,90,24.0,Pinot Noir
US,90,13.0,Riesling
US,90,42.0,Bordeaux-style Red Blend
US,90,16.0,Cabernet Franc
US,90,20.0,Cabernet Franc
US,90,35.0,Rhône-style Red Blend
US,90,30.0,Cabernet Sauvignon
US,90,20.0,Bordeaux-style Red Blend
US,90,35.0,Syrah
Chile,90,50.0,Red Blend
US,90,90.0,Cabernet Sauvignon
US,90,21.0,Gamay Noir
US,90,16.0,Chardonnay
US,90,55.0,Zinfandel
Italy,90,65.0,Nebbiolo
Italy,90,93.0,Nebbiolo
France,90,25.0,Bordeaux-style Red Blend
France,90,35.0,Bordeaux-style Red Blend
US,90,35.0,Merlot
US,90,35.0,Chardonnay
US,90,25.0,Chardonnay
Italy,90,50.0,Nebbiolo
Slovenia,90,17.0,Chardonnay
Italy,90,49.0,Nebbiolo
US,90,64.0,Cabernet Sauvignon
US,86,25.0,Chardonnay
US,86,24.0,Chardonnay
US,86,60.0,Meritage
Portugal,86,13.0,Portuguese White
Italy,86,55.0,Nebbiolo
US,86,18.0,Rosé
Italy,86,60.0,Nebbiolo
Romania,86,9.0,Cabernet Sauvignon
Spain,86,15.0,Tempranillo Blend
US,86,18.0,Merlot
Argentina,86,11.0,Cabernet Sauvignon
US,86,20.0,Pinot Gris
US,86,26.0,White Blend
US,86,25.0,Cabernet Franc
US,86,21.0,Muscat
Spain,86,8.0,Tempranillo
Spain,86,22.0,Red Blend
Portugal,86,13.0,Verdelho
Portugal,86,19.0,Moscatel Roxo
US,86,24.0,Chardonnay
France,86,13.0,Melon
Serbia,86,22.0,Riesling
Spain,86,10.0,Tempranillo Blend
US,86,48.0,Cabernet Sauvignon
US,86,20.0,Pinot Noir
France,86,36.0,Merlot
US,86,30.0,Pinot Noir
US,86,18.0,Pinot Gris
US,93,44.0,Chardonnay
US,93,34.0,Zinfandel
Australia,93,120.0,Shiraz
France,93,28.0,Pinot Noir
US,93,40.0,Chardonnay
US,93,55.0,Pinot Noir
Italy,93,60.0,Sangiovese
Spain,93,99.0,Carignan
France,93,20.0,Bordeaux-style Red Blend
France,93,22.0,Bordeaux-style Red Blend
France,93,65.0,Bordeaux-style Red Blend
France,93,35.0,Bordeaux-style Red Blend
France,93,110.0,Bordeaux-style Red Blend
US,93,60.0,Pinot Noir
France,93,35.0,Riesling
France,93,36.0,Red Blend
France,93,24.0,Alsace white blend
France,93,72.0,Pinot Gris
France,93,45.0,Muscat
US,93,90.0,Pinot Noir
US,93,45.0,Chardonnay
US,93,62.0,Pinot Noir
Spain,93,40.0,Mencía
Italy,93,85.0,Sangiovese
US,93,75.0,Red Blend
US,93,60.0,Pinot Noir
US,93,63.0,Pinot Noir
US,93,63.0,Pinot Noir
US,88,20.0,Riesling
US,88,45.0,Syrah
Canada,88,24.0,Chardonnay
US,88,48.0,Pinot Noir
US,88,30.0,Rhône-style Red Blend
Turkey,88,15.0,Rosé
US,88,34.0,Sangiovese
US,88,36.0,Zinfandel
Italy,88,56.0,Red Blend
US,88,18.0,Red Blend
Turkey,88,25.0,Kalecik Karasi
US,88,14.0,Cabernet Sauvignon
Italy,88,18.0,Red Blend
Italy,88,80.0,Sangiovese
US,88,14.0,Malbec
US,88,24.0,Rosé
France,88,40.0,Pinot Noir
Italy,88,30.0,Red Blend
US,88,44.0,Zinfandel
Italy,88,20.0,Red Blend
Italy,88,44.0,Red Blend
Italy,88,40.0,Sangiovese
Italy,88,20.0,Sangiovese
Spain,88,32.0,Tempranillo
Spain,88,19.0,Mencía
Italy,88,25.0,Red Blend
Italy,88,36.0,White Blend
US,88,27.0,Merlot
Italy,88,50.0,Sangiovese
Israel,89,65.0,Cabernet Sauvignon
Italy,89,60.0,Nebbiolo
US,89,40.0,Chardonnay
US,89,32.0,Pinot Noir
France,89,20.0,Chenin Blanc
Italy,89,30.0,Barbera
US,89,50.0,Cabernet Sauvignon
Italy,89,50.0,Nebbiolo
Germany,89,28.0,Riesling
US,89,45.0,Sangiovese
US,89,35.0,Grenache
Germany,89,16.0,Elbling
US,89,14.0,Red Blend
US,89,13.0,Red Blend
Germany,89,13.0,Gewürztraminer
US,89,42.0,Rhône-style Red Blend
Italy,89,20.0,Barbera
Portugal,89,20.0,Portuguese Red
US,89,40.0,Red Blend
US,89,10.0,Merlot
France,89,50.0,Chardonnay
Portugal,89,20.0,Portuguese White
Italy,89,55.0,Nebbiolo
US,89,14.0,Riesling
Italy,89,69.0,Nebbiolo
Portugal,89,30.0,Viognier
Italy,89,20.0,Nebbiolo
